merged_id,n_buildings,n_dwellings,ref_area_m2_total,heat_kwh_yr_total,dhw_kwh_yr_total,pv_south_m2_total,pv_eastwest_m2_total,pv_flat_m2_total,pv_north_excluded_m2,ref_area_m2_mean,floor_count_mean,footprint_m2_mean,heat_kwh_m2a_mean,geom_quality_ok_share,status_unsurveyed_share,mixed_use_share,barnlike_share,has_pv_area_share,building_type,period,roof_key,roof_category,n_source_archetypes,pool_level
MFH.01.c0.f1,1011,6256,423256.0,54092116.8,9384000.0,0.0,0.0,153309.80000305176,0.0,418.650840751731,2.0,152.60021759848212,127.8,0.9950544015825916,0.0,0.0148367952522255,0.0,1.0,MFH,01,f1,flat,1,0
MFH.01.c2.s1e2,628,4717,421977.0,53928660.6,7075500.0,31562.877696072737,133387.50411262183,64284.83985293843,30174.83957945428,671.937898089172,4.115191986644407,324.7435992295575,127.8,0.8343949044585988,0.001592356687898,0.0429936305732484,0.0,1.0,MFH,01,s1e2,gabled,1,0
TH.02.c5.s3e0,1814,1814,439281.0,53811922.5,1814000.0,164075.71161010914,10216.595126662372,87277.2100984659,133379.64022630994,242.16152149944872,2.2157190635451505,188.34977966527296,122.5,0.916207276736494,0.0016538037486218,0.0,0.0,1.0,TH,02,s3e0,gabled,1,0
MFH.01.c5.s2e2,1049,2539,420963.0,53799071.4,3808500.0,140130.9600555977,231195.5804891563,77565.01000374183,131079.53464560743,401.2993326978074,2.4727085478887743,436.6929553552851,127.79999999999998,0.6387035271687321,0.0009532888465204,0.2383222116301239,0.0,1.0,MFH,01,s2e2,gabled,1,0
TH.05.c1.s2e0,7918,7918,905346.0,53777552.4,7918000.0,305773.7412434748,18040.146997013268,33250.140029286966,277091.95383388,114.34023743369538,3.0,59.18984970777858,59.4,0.9098257135640312,0.0,0.0,0.0,1.0,TH,05,s2e0,gabled,1,0
TH.02.c3.s0e0,3760,3760,437141.0,53549772.5,3760000.0,17279.33127752599,49057.24759702361,125787.01006443052,55105.2508349415,116.26090425531916,3.0,63.5995824491724,122.5,0.9824468085106384,0.0,0.0,0.0,1.0,TH,02,s0e0,gabled,1,0
AB.03.c0.s2e0,414,8424,587926.0,53383680.8,12636000.0,118079.80192047967,15528.008959796078,69572.82995901257,101948.96564538535,1420.111111111111,3.693236714975845,623.3824885271598,90.8,0.8623188405797102,0.002415458937198,0.0193236714975845,0.0,1.0,AB,03,s2e0,gabled,1,0
TH.01.c3.s1e1,1593,1593,337701.0,52917746.7,1593000.0,33537.59087254409,73281.43282186904,89630.27011172846,32493.06258390343,211.9905838041431,3.6915708812260535,119.94979287750378,156.7,0.9221594475831764,0.0006277463904582,0.0,0.0,1.0,TH,01,s1e1,gabled,1,0
SFH.02.c2.f0,2287,2287,372162.0,52512058.2,2287000.0,0.0,0.0,272398.9197540283,0.0,162.72933974639267,2.0,119.74547443548352,141.1,0.9890686488850022,0.0004372540445999,0.0,0.0034980323567993,1.0,SFH,02,f0,flat,1,0
SFH.04.c0.f0,3777,3777,626588.0,52132121.6,3777000.0,0.0,0.0,454980.15012931824,0.0,165.8956844056129,1.8578680203045683,119.02234318611764,83.2,0.9896743447180302,0.0007942811755361,0.0,0.0007942811755361,1.0,SFH,04,f0,flat,1,0
SFH.01.c4.s0e0,3187,3187,313010.0,51990961.0,3187000.0,30428.069110651115,41120.0568951244,127205.69010795094,64938.68125519144,98.21462190147474,1.942265453404456,75.14116099907905,166.1,0.8657044242234075,0.0009413241292751001,0.0,0.0006275494195167,1.0,SFH,01,s0e0,gabled,1,0
SFH.05.c2.s2e0,4006,4006,754841.0,51706608.5,4006000.0,322221.9314513871,22755.534590717423,55324.709967728704,311429.8746469208,188.42760858711927,1.995723270440252,127.8571742339189,68.5,0.7403894158761857,0.0002496255616575,0.0,0.0129805292061907,1.0,SFH,05,s2e0,gabled,1,0
TH.04.c3.f3,6119,6119,739769.0,51339968.6,6119000.0,0.0,0.0,578553.9800643921,0.0,120.89704200032683,1.9170491803278689,94.10844908588209,69.4,0.9965680666775616,0.0001634253963065,0.0,0.0,1.0,TH,04,f3,flat,1,0
TH.01.c3.s2e1,1385,1385,327134.0,51261897.8,1385000.0,56697.60397438936,60867.50970792423,59291.73995575681,44869.75324019811,236.19783393501805,3.709653647752395,127.2930035449968,156.7,0.9205776173285198,0.0007220216606498,0.0,0.0,1.0,TH,01,s2e1,gabled,1,0
TH.06.c3.s0e2,4309,4309,846431.0,51039789.3,4309000.0,8507.022039983625,373785.6833461184,168593.65977931395,53673.249218902834,196.43327918310516,3.0053376653515897,109.25980737597186,60.3,0.9027616616384312,0.0002320724065908,0.0,0.0,1.0,TH,06,s0e2,gabled,1,0
MFH.01.c0.s0e2,914,5268,398018.0,50866700.4,7902000.0,2563.4312380035963,175125.32822114724,26451.719998525456,5511.809833127577,435.4682713347921,2.0,194.7746828943165,127.8,0.9562363238512036,0.0,0.0207877461706783,0.0,1.0,MFH,01,s0e2,gabled,1,0
AB.05.c4.f0,613,12268,878095.0,50753891.0,18402000.0,0.0,0.0,317273.9806404114,0.0,1432.4551386623166,4.078303425774878,516.6279116905922,57.800000000000004,0.9412724306688418,0.0,0.0244698205546492,0.0,1.0,AB,05,f0,flat,1,0
AB.04.c1.s1e0,381,9477,776939.0,50734116.7,14215500.0,38595.86218476613,21351.34284000347,337835.86009407043,27235.6137640268,2039.2099737532808,4.094488188976378,1027.797660286971,65.3,0.8083989501312336,0.0,0.0157480314960629,0.0,1.0,AB,04,s1e0,gabled,1,0
SFH.03.c4.s1e3,1437,1437,487601.0,50612983.8,1437000.0,49232.25018642918,294134.5224112516,33246.120063729584,48868.47035974568,339.3187195546277,2.0557491289198606,227.67785679041384,103.8,0.7738343771746694,0.0006958942240779,0.0,0.592901878914405,1.0,SFH,03,s1e3,gabled,1,0
SFH.04.c2.s2e3,1415,1415,608157.0,50598662.4,1415000.0,110922.90308533904,286924.04279990715,26271.259958416224,107464.45630953614,429.7929328621908,2.176512455516014,279.9195832431106,83.2,0.6438162544169611,0.0,0.0,0.7759717314487633,1.0,SFH,04,s2e3,gabled,1,0
AB.06.s1e0.L1,135,11082,852818.0,50401543.8,16623000.0,13684.36559085609,8227.07998430841,292959.8391010761,10467.313314722735,6317.170370370371,1.5555555555555556,2072.114067247179,59.1,0.4814814814814814,0.029629629629629596,0.007407407407407404,0.0,1.0,AB,06,s1e0,gabled,5,1
SFH.02.c0.f0,2858,2858,356911.0,50360142.1,2858000.0,0.0,0.0,368365.3497877121,0.0,124.8813855843247,1.0,130.45363893135183,141.1,0.9874037788663399,0.0017494751574527,0.0,0.0034989503149055,1.0,SFH,02,f0,flat,1,0
SFH.03.c4.s3e0,1333,1333,482883.0,50123255.4,1333000.0,235617.88344025743,7230.325627111281,30819.209945829585,210430.2600693992,362.2528132033008,2.055135951661631,298.56294071915806,103.8,0.8244561140285072,0.0007501875468867,0.0,0.7314328582145536,1.0,SFH,03,s3e0,gabled,1,0
TH.02.c0.s2e1,2403,2403,409024.0,50105440.0,2403000.0,89555.85276647116,103606.7159029408,67921.90004845709,49951.30597453297,170.213899292551,3.0029130253849354,112.671985053143,122.5,0.9446525176862256,0.0,0.0,0.0,1.0,TH,02,s2e1,gabled,1,0
TH.05.c4.s1e1,4683,4683,843295.0,50091723.0,4683000.0,105024.60986696804,218058.86726867297,179171.45010184497,93071.81005277208,180.07580610719623,3.005124919923126,103.13215891520184,59.400000000000006,0.9203502028614137,0.0002135383301302,0.0,0.0,1.0,TH,05,s1e1,gabled,1,0
TH.06.c2.s1e0,5288,5288,825567.0,49781690.1,5288000.0,131627.21439296476,77612.58385340238,201489.9101266358,183017.48428661615,156.12083963691376,3.0028366111951588,91.93664717205354,60.29999999999999,0.9082829046898638,0.0017019667170953,0.0,0.0,1.0,TH,06,s1e0,gabled,1,0
SFH.02.c4.s3e0,971,971,352123.0,49684555.3,971000.0,175384.7538867285,4613.4643295799215,29492.20005895011,148946.2046803715,362.6395468589083,2.047373841400618,310.2233261674121,141.1,0.850669412976313,0.0,0.0,0.8187435633367662,1.0,SFH,02,s3e0,gabled,1,0
TH.02.c5.s0e3,1651,1651,404615.0,49565337.5,1651000.0,1589.6961255206634,294610.5464444127,70229.85002281703,11072.574395722271,245.07268322228956,2.209558823529412,198.48554208479385,122.5,0.9067231980617809,0.0,0.0,0.0,1.0,TH,02,s0e3,gabled,1,0
TH.05.c1.s0e2,7126,7126,824310.0,48964014.0,7126000.0,5281.383202097162,552425.1253370428,25572.09000342153,7952.91034590211,115.6763962952568,3.000701655907943,60.03128824921896,59.4,0.911591355599214,0.000280662363177,0.0,0.0,1.0,TH,05,s0e2,gabled,1,0
TH.05.c0.f1,6187,6187,814527.0,48382903.8,6187000.0,0.0,0.0,334491.1301956177,0.0,131.65136576693067,3.1123323096815905,53.919067392060995,59.4,0.9791498302893163,0.0,0.0,0.0,1.0,TH,05,f1,flat,1,0
AB.05.f2.L1,194,10558,836770.0,48365306.0,15837000.0,0.0,0.0,372401.31982421875,0.0,4313.2474226804125,2.6752577319587627,1821.8214353581066,57.8,0.9175257731958762,0.0,0.07731958762886591,0.0,1.0,AB,05,f2,flat,6,1
TH.04.c2.nopv,5728,5728,688634.0,47791199.6,5728000.0,0.0,0.0,56852.72002560087,277871.18905175314,120.22241620111731,3.0195530726256985,55.97820356804565,69.4,0.9912709497206704,0.0,0.0,0.0,0.0,TH,04,nopv,gabled,1,0
AB.05.flat.L2,112,10454,823667.0,47607952.6,15681000.0,0.0,0.0,235679.3699723035,0.0,7354.169642857143,1.8080357142857142,1870.2126755544118,57.8,0.8303571428571429,0.0,0.06249999999999998,0.0,1.0,AB,05,pooled,flat,13,2
TH.01.c0.f2,2169,2169,303353.0,47535415.1,2169000.0,0.0,0.0,146985.17986679077,0.0,139.8584601198709,3.0350391885661594,67.50970029325296,156.7,0.9972337482710929,0.0,0.0,0.0,1.0,TH,01,f2,flat,1,0
AB.03.s2e0.L1,141,7664,521916.0,47389972.8,11496000.0,38676.57112414683,7936.643343479818,190781.26141500473,26111.428224866595,3701.5319148936164,2.0638297872340425,1698.3541164533467,90.8,0.75177304964539,0.0,0.014184397163120564,0.0,1.0,AB,03,s2e0,gabled,5,1
TH.01.c3.f3,1321,1321,301979.0,47320109.3,1321000.0,0.0,0.0,122763.94986724854,0.0,228.5987887963664,3.292553191489361,92.69767597784696,156.7,0.9984859954579863,0.0015140045420136,0.0,0.0,1.0,TH,01,f3,flat,1,0
TH.02.c4.s3e0,2548,2548,385357.0,47206232.5,2548000.0,180876.1066587084,9252.841534499385,46795.37000559084,124552.21325102058,151.23901098901098,1.9832134292565948,119.5303061453851,122.5,0.8936420722135008,0.0003924646781789,0.0,0.0,1.0,TH,02,s3e0,gabled,1,0
TH.01.c0.f1,2448,2448,299907.0,46995426.9,2448000.0,0.0,0.0,132585.72998428345,0.0,122.51102941176472,3.043709150326797,54.20074753667794,156.7,0.9987745098039216,0.0,0.0,0.0,1.0,TH,01,f1,flat,1,0
AB.02.c1.f2,123,6351,450147.0,46680243.9,9526500.0,0.0,0.0,220834.3699951172,0.0,3659.731707317073,4.430894308943089,1665.0656088232024,103.7,0.991869918699187,0.0,0.040650406504065,0.0,1.0,AB,02,f2,flat,1,0
TH.06.c2.s1e1,4868,4868,770368.0,46453190.4,4868000.0,108418.79540900036,228710.4961191375,160391.35996545106,83016.57511767063,158.25143796220215,3.000616269515201,93.3545501053872,60.29999999999999,0.8738701725554643,0.0014379622021364,0.0,0.0,1.0,TH,06,s1e1,gabled,1,0
AB.01.s0e1.L1,209,5571,360723.0,46280760.9,8356500.0,3118.961643937008,66933.63210433794,117010.60018274188,8914.68833223612,1725.9473684210527,2.7518796992481205,886.8845447010971,128.3,0.8516746411483254,0.0,0.04784688995215307,0.0,1.0,AB,01,s0e1,gabled,5,1
SFH.01.c0.f1,999,999,278250.0,46217325.0,999000.0,0.0,0.0,235358.9401550293,0.0,278.5285285285285,1.779608650875386,232.76782784065804,166.1,0.992992992992993,0.0,0.0,0.7617617617617618,1.0,SFH,01,f1,flat,1,0
TH.06.c3.s2e0,3873,3873,766201.0,46201920.3,3873000.0,158387.49000981037,54003.42399384589,146084.21997530013,173809.72150751928,197.8313968499871,3.0100697134004646,107.91953519786202,60.3,0.9150529305447972,0.000258197779499,0.0,0.0,1.0,TH,06,s2e0,gabled,1,0
SFH.01.c0.s1e0,998,998,278122.0,46196064.2,998000.0,36824.834033258994,8906.220734504028,91278.4700140357,62346.21548887173,278.67935871743487,1.994818652849741,188.437515000781,166.1,0.8416833667334669,0.003006012024048,0.0,0.3046092184368738,1.0,SFH,01,s1e0,gabled,1,0
MFH.01.c5.s0e0,1273,3526,360903.0,46123403.4,5289000.0,9325.602606678764,21186.212212419938,377294.0595431328,34127.948957028166,283.5058915946583,2.695764909248055,332.08320516689685,127.8,0.8978790259230165,0.002356637863315,0.0832678711704634,0.0,1.0,MFH,01,s0e0,gabled,1,0
AB.05.c4.f1,377,9654,793005.0,45835689.0,14481000.0,0.0,0.0,371894.05963134766,0.0,2103.4615384615386,4.0,954.1557834938922,57.8,0.9602122015915119,0.0,0.047745358090185604,0.0,1.0,AB,05,f1,flat,1,0
AB.03.s2e2.L1,143,7467,504407.0,45800155.599999994,11200500.0,42169.96604832522,114865.16313201492,143939.6286413949,42709.409205110496,3527.3216783216785,3.832167832167832,2123.0960122488596,90.8,0.5804195804195804,0.0,0.041958041958041946,0.0,1.0,AB,03,s2e2,gabled,5,1
SFH.06.c0.s2e1,2753,2753,663524.0,45650451.2,2753000.0,193511.07958882465,134344.5722803874,74017.17004875466,170804.72249637084,241.01852524518708,3.000363240101707,142.96247001132488,68.8,0.7446422084998183,0.0018162005085361002,0.0,0.0,1.0,SFH,06,s2e1,gabled,1,0
SFH.02.c4.s2e1,973,973,321145.0,45313559.5,973000.0,82148.60404400171,52614.261439445145,44824.19005641341,79912.30810294682,330.0565262076053,2.059793814432989,222.30786229258084,141.1,0.8458376156217883,0.001027749229188,0.0,0.5889003083247688,1.0,SFH,02,s2e1,gabled,1,0
TH.02.c0.s0e3,2050,2050,369277.0,45236432.5,2050000.0,1016.7822368764988,255509.01894644724,14183.229977088047,2173.322560910837,180.1351219512195,3.0082926829268293,109.94769260313451,122.5,0.9360975609756098,0.0,0.0,0.0,1.0,TH,02,s0e3,gabled,1,0
TH.01.c1.f0,3612,3612,287345.0,45026961.5,3612000.0,0.0,0.0,147007.46993637085,0.0,79.55287929125139,1.962403873540302,40.97550386025396,156.69999999999996,0.9864341085271318,0.0002768549280177,0.0,0.0,1.0,TH,01,f0,flat,1,0
TH.02.c4.s1e0,2586,2586,366883.0,44943167.5,2586000.0,56351.01063162949,29378.544989752496,124890.77998304369,73093.47238684459,141.87277648878575,1.983800350262697,100.2612877426826,122.5,0.9505027068832174,0.0,0.0,0.0,1.0,TH,02,s1e0,gabled,1,0
MFH.01.c2.s2e1,505,3719,349255.0,44634789.0,5578500.0,65424.712562978486,45208.242088139625,69784.06012415141,53510.84886167658,691.5940594059406,4.042016806722689,367.8551883829702,127.8,0.803960396039604,0.0,0.0594059405940594,0.0,1.0,MFH,01,s2e1,gabled,1,0
TH.01.c3.s1e2,1240,1240,284257.0,44543071.9,1240000.0,24301.497296524634,104735.90795065997,54328.08002584428,20548.67943559901,229.23951612903227,3.730800990916598,130.65835469768894,156.7,0.9338709677419355,0.0016129032258064,0.0,0.0,1.0,TH,01,s1e2,gabled,1,0
MFH.03.c0.f2,793,6848,485611.0,44530528.7,10272000.0,0.0,0.0,190402.1800842285,0.0,612.3720050441362,3.6343001261034047,240.20971011995212,91.7,0.9974779319041616,0.0,0.0012610340479192,0.0,1.0,MFH,03,f2,flat,1,0
TH.03.c2.f0,5781,5781,463139.0,44276088.4,5781000.0,0.0,0.0,254770.7299413681,0.0,80.11399411866459,1.9909486510008705,44.7325583721729,95.6,0.9955025082165715,0.0,0.0,0.0,1.0,TH,03,f0,flat,1,0
TH.04.c1.f2,4722,4722,636327.0,44161093.8,4722000.0,0.0,0.0,321384.9900741577,0.0,134.7579415501906,3.0019059720457437,67.40134474121378,69.4,0.9985175772977551,0.0002117746717492,0.0,0.0,1.0,TH,04,f2,flat,1,0
TH.02.c2.s0e0,3771,3771,360113.0,44113842.5,3771000.0,10813.306704852914,30624.72398696693,184382.15995645523,22627.00552515396,95.49535932113498,1.9786495863357352,64.49244237964017,122.5,0.9864757358790772,0.0,0.0,0.0,1.0,TH,02,s0e0,gabled,1,0
TH.03.c2.s1e1,4059,4059,460525.0,44026190.0,4059000.0,83713.06543780246,181616.07080999235,132183.12005303055,39729.83294968213,113.45774821384578,1.99217369351174,88.75322986512562,95.6,0.8810051736881005,0.0002463661000246,0.0,0.0,1.0,TH,03,s1e1,gabled,1,0
SFH.05.c1.s2e1,2606,2606,642390.0,44003715.0,2606000.0,182391.94897997897,133369.85170529922,56346.47008450702,158059.75420284603,246.50422102839602,3.001151189562548,141.24917509111182,68.5,0.7306216423637759,0.0011511895625479,0.0,0.0,1.0,SFH,05,s2e1,gabled,1,0
AB.06.c1.f1,217,10705,744471.0,43998236.1,16057500.0,0.0,0.0,208362.0302734375,0.0,3430.7419354838707,0.0,917.1327682002898,59.1,0.9539170506912442,0.0092165898617511,0.0138248847926267,0.0,1.0,AB,06,f1,flat,1,0
TH.04.c1.s3e0,4730,4730,629436.0,43682858.400000006,4730000.0,308146.5181433523,11788.619033737596,53811.26996201836,123053.40511811046,133.07315010570824,3.0,81.02899365213406,69.4,0.8974630021141649,0.0004228329809725,0.0,0.0,1.0,TH,04,s3e0,gabled,1,0
SFH.03.c0.s2e2,1913,1913,420408.0,43638350.4,1913000.0,127304.46947588066,198257.10467590368,22106.92998098209,105015.76869121868,219.76372190277053,2.0,176.58033459708756,103.8,0.7109252483010977,0.0005227391531625,0.0,0.1808677469942498,1.0,SFH,03,s2e2,gabled,1,0
TH.02.c1.s1e1,2802,2802,355015.0,43489337.5,2802000.0,48867.89278814093,127780.25333113456,49755.6499186717,6277.739055052123,126.7005710206995,3.006067094932192,72.02540681908421,122.5,0.9668094218415416,0.0007137758743754,0.0,0.0,1.0,TH,02,s1e1,gabled,1,0
MFH.01.c2.s2e2,400,3076,337938.0,43188476.4,4614000.0,54318.59258534064,89754.98404161823,56400.37013452128,49951.31714618676,844.845,3.801608579088472,485.3395746898651,127.8,0.7375,0.0,0.0425,0.0,1.0,MFH,01,s2e2,gabled,1,0
AB.03.c2.f1,149,7165,472837.0,42933599.6,10747500.0,0.0,0.0,144488.04986572266,0.0,3173.4026845637586,0.0,923.7655033393194,90.8,0.9865771812080537,0.0,0.0,0.0,1.0,AB,03,f1,flat,1,0
AB.04.c3.f1,210,8109,656953.0,42899030.9,12163500.0,0.0,0.0,204581.07934570312,0.0,3128.347619047619,0.0,921.894429960705,65.3,0.9952380952380953,0.0,0.019047619047619,0.0,1.0,AB,04,f1,flat,1,0
MFH.01.c3.s2e0,1021,4092,335572.0,42886101.6,6138000.0,105935.77417302367,7613.782380402098,19031.009961465374,85198.09747769147,328.6699314397649,3.721841332027424,164.73156700545263,127.8,0.9686581782566112,0.0,0.0244857982370225,0.0,1.0,MFH,01,s2e0,gabled,1,0
TH.01.c0.s2e2,1514,1514,273416.0,42844287.2,1514000.0,59497.31684189772,121340.18594734116,24893.790031593293,27106.39614601328,180.59180977542934,3.0409511228533685,116.64131447251596,156.7,0.8745046235138706,0.0,0.0,0.0,1.0,TH,01,s2e2,gabled,1,0
TH.06.c1.s0e0,4970,4970,709760.0,42798528.0,4970000.0,17084.30224131971,39073.95949133146,232704.41005133087,29383.188309862897,142.80885311871228,3.142857142857143,61.254605632528694,60.3,0.954728370221328,0.0,0.0,0.0,1.0,TH,06,s0e0,gabled,1,0
SFH.04.c0.s1e3,2176,2176,514374.0,42795916.8,2176000.0,68174.88901314505,388388.3518498646,20385.139992618933,61871.79818406252,236.38511029411765,1.9990701999070197,175.174820801791,83.2,0.65625,0.0,0.0,0.1539522058823529,1.0,SFH,04,s1e3,gabled,1,0
AB.01.s2e2.L1,148,5580,333016.0,42725952.800000004,8370000.0,44619.247630792655,116016.65401273448,53041.41024039127,46663.713660779424,2250.108108108108,2.77027027027027,1482.3960179509343,128.3,0.5472972972972973,0.00675675675675673,0.12837837837837834,0.0,1.0,AB,01,s2e2,gabled,6,1
TH.03.c0.s1e1,3350,3350,446615.0,42696394.0,3350000.0,58110.12832796829,155246.99817061218,69267.15996478684,11166.31568531546,133.3179104477612,3.0074626865671643,72.32349258422852,95.6,0.9576119402985076,0.0,0.0,0.0,1.0,TH,03,s1e1,gabled,1,0
SFH.03.c4.s2e3,1019,1019,410026.0,42560698.8,1019000.0,77279.78091944824,205450.83791573223,22659.48004301637,72500.61465669748,402.38076545632975,2.0935960591133007,284.322502488126,103.8,0.6889106967615309,0.0019627085377821,0.0,0.8626104023552502,1.0,SFH,03,s2e3,gabled,1,0
TH.03.c0.s3e0,3156,3156,443299.0,42379384.4,3156000.0,199511.6596963266,6010.224794439788,19217.750029454008,87923.13017807069,140.46229404309253,3.0072877059569074,78.58217996880128,95.6,0.9451837769328264,0.0,0.0,0.0,1.0,TH,03,s3e0,gabled,1,0
TH.06.c4.s0e1,6241,6241,692863.0,41779638.9,6241000.0,9707.154474966948,341417.54006271536,49130.2699713856,34077.60093280076,111.0179458420125,3.0027239224483258,55.927583699653475,60.3,0.9347860919724404,0.0017625380547989,0.0,0.0,1.0,TH,06,s0e1,gabled,1,0
AB.04.s1e0.L1,111,8042,636443.0,41559727.9,12063000.0,11657.731038686306,5789.035666890128,320653.65100479126,10803.57528893153,5733.720720720721,4.671542130365659,2996.7947734111062,65.3,0.5495495495495496,0.0,0.0990990990990991,0.0,1.0,AB,04,s1e0,gabled,3,1
TH.05.c0.f2,4673,4673,695499.0,41312640.6,4673000.0,0.0,0.0,308928.1302604676,0.0,148.83351166274343,3.11855339182538,65.28918040541085,59.400000000000006,0.9711106355660175,0.0,0.0,0.0,1.0,TH,05,f2,flat,1,0
AB.06.f2.L1,174,12107,695824.0,41123198.4,18160500.0,0.0,0.0,317522.91064453125,0.0,3998.9885057471265,3.3160919540229883,1655.7590759978898,59.1,0.9367816091954023,0.0,0.0747126436781609,0.0,1.0,AB,06,f2,flat,5,1
SFH.05.c1.s0e3,2499,2499,600143.0,41109795.5,2499000.0,6425.423528824849,474456.9493778185,34030.68004269898,9955.532441876974,240.1532613045218,3.0012004801920766,140.11307323832852,68.5,0.7210884353741497,0.0,0.0,0.0,1.0,SFH,05,s0e3,gabled,1,0
AB.06.c0.f1,321,10575,691198.0,40849801.8,15862500.0,0.0,0.0,312071.0307006836,0.0,2153.264797507788,4.059190031152648,937.0605300475504,59.10000000000001,0.9844236760124613,0.0062305295950155,0.02803738317757,0.0,1.0,AB,06,f1,flat,1,0
AB.01.c0.s2e0,226,4804,317564.0,40743461.2,7206000.0,68286.63360242252,6732.027242098485,18102.05005742982,65425.536379326215,1405.150442477876,4.057522123893805,631.3300878474142,128.3,0.9336283185840708,0.0,0.0221238938053097,0.0,1.0,AB,01,s2e0,gabled,1,0
MFH.01.c1.s1e1,1758,3938,318628.0,40720658.4,5907000.0,73480.06761575193,129358.84810328064,56094.71005081758,50213.84560285081,181.2445961319681,3.1063708759954496,133.42728681748773,127.8,0.8924914675767918,0.0011376564277588,0.1353811149032992,0.0,1.0,MFH,01,s1e1,gabled,1,0
SFH.02.c4.s1e3,841,841,287669.0,40590095.9,841000.0,29309.01022784072,176392.97137655618,26422.220038203523,29836.73908869892,342.0558858501784,2.0405244338498214,254.30657588854413,141.1,0.8026159334126041,0.0035671819262782,0.0,0.7574316290130797,1.0,SFH,02,s1e3,gabled,1,0
AB.04.c1.s0e1,298,7605,615501.0,40192215.3,11407500.0,4102.770044458006,91297.22473198482,229933.34955203533,14070.38992249657,2065.4395973154365,4.02013422818792,1071.6061078270009,65.3,0.8120805369127517,0.0,0.0335570469798657,0.0,1.0,AB,04,s0e1,gabled,1,0
SFH.02.c2.f1,1386,1386,284078.0,40083405.8,1386000.0,0.0,0.0,295025.9805145264,0.0,204.962481962482,2.0,207.4973374624101,141.1,0.98989898989899,0.0007215007215007,0.0,0.523088023088023,1.0,SFH,02,f1,flat,1,0
SFH.02.c4.f1,864,864,281957.0,39784132.7,864000.0,0.0,0.0,203681.7998046875,0.0,326.3391203703704,1.9872241579558652,233.0304402245416,141.1,0.9930555555555556,0.0023148148148148,0.0,0.7743055555555556,1.0,SFH,02,f1,flat,1,0
SFH.02.c1.s1e1,1515,1515,281720.0,39750692.0,1515000.0,45921.818409619154,74042.94761289304,50501.79998138733,35663.151840381564,185.95379537953795,3.0013201320132015,115.91561047456446,141.1,0.9227722772277228,0.0013201320132013,0.0,0.0,1.0,SFH,02,s1e1,gabled,1,0
AB.04.s1e1.L1,142,6773,608630.0,39743539.0,10159500.0,15357.755271511944,43564.807918802595,252264.9189593792,22852.83863782408,4286.12676056338,1.170097508125677,2262.5288697900905,65.29999999999998,0.5563380281690141,0.0,0.049295774647887265,0.0,1.0,AB,04,s1e1,gabled,4,1
MFH.02.c3.f2,645,4706,381251.0,39726354.2,7059000.0,0.0,0.0,137106.56982421875,0.0,591.0868217054264,0.0,211.2374263792999,104.2,1.0,0.0,0.0,0.0,1.0,MFH,02,f2,flat,1,0
TH.01.c1.s3e1,1592,1592,253480.0,39720316.0,1592000.0,113192.74442315924,69641.2999743608,32075.169947497547,80028.84083981952,159.2211055276382,1.998708010335917,142.18765076920016,156.7,0.7229899497487438,0.0006281407035175,0.0,0.0,1.0,TH,01,s3e1,gabled,1,0
TH.01.c5.s3e0,2132,2132,253096.0,39660143.2,2132000.0,153703.61913623958,10715.848773167265,26073.05995215662,51395.983761856514,118.71294559099437,1.9990049751243777,90.49769701250946,156.7,0.8864915572232646,0.0,0.0,0.0,1.0,TH,01,s3e0,gabled,1,0
SFH.01.c0.s2e4,682,682,238443.0,39605382.3,682000.0,51464.56831559811,322554.46370741393,9862.080037413163,47234.68653847409,349.6231671554252,2.0,462.0131236716799,166.1,0.4589442815249266,0.0,0.0,0.9750733137829912,1.0,SFH,01,s2e4,gabled,1,0
AB.01.c2.f1,111,4498,308116.0,39531282.8,6747000.0,0.0,0.0,104615.7201538086,0.0,2775.81981981982,0.0,909.1784678966076,128.3,1.0,0.0,0.018018018018018,0.0,1.0,AB,01,f1,flat,1,0
SFH.02.c4.s2e3,702,702,279040.0,39372544.0,702000.0,53848.14878495155,145653.21289282435,21227.68998448178,52120.026700147806,397.4928774928775,2.054519368723099,314.2124780942912,141.1,0.7592592592592593,0.0014245014245014,0.0,0.9216524216524214,1.0,SFH,02,s2e3,gabled,1,0
MFH.01.c0.f0,1117,3883,307977.0,39359460.6,5824500.0,0.0,0.0,88543.24998283386,0.0,275.7179946284691,2.0,79.95571173870255,127.80000000000001,0.9892569382273948,0.0,0.0214861235452103,0.0,1.0,MFH,01,f0,flat,1,0
TH.04.c5.f4,3331,3331,565553.0,39249378.2,3331000.0,0.0,0.0,493095.1300201416,0.0,169.78474932452716,1.9417973462002411,144.42476734217493,69.4,0.9960972680876614,0.0,0.0,0.0,1.0,TH,04,f4,flat,1,0
AB.01.s1e1.L1,174,5084,305075.0,39141122.5,7626000.0,19005.783861338,51815.30112881877,109993.38985276222,20991.9929054194,1753.3045977011495,2.4619805481874444,1004.0021863038512,128.3,0.7758620689655172,0.0,0.0632183908045977,0.0,1.0,AB,01,s1e1,gabled,5,1
TH.06.c1.f2,4183,4183,648068.0,39078500.4,4183000.0,0.0,0.0,279275.87003326416,0.0,154.92899832655988,3.1245517571121204,66.22138899808405,60.3,0.9858952904613913,0.0,0.0,0.0,1.0,TH,06,f2,flat,1,0
